idx,transcript,annotated,donated
744,"Persuader: Hello there.
	Persuadee: Hello! 
Persuader: I hope you are well today.
	Persuadee: Same to you.
Persuader: I am doing well thank you. It seems there alot of otheres who could use our help. Do you consider yourself a charitable person?
	Persuadee: It would seem that way as well. I do consider myself a charitable person, I enjoy helping others when I can, even if its not by financial means. What about yourself?
Persuader: It always feels good when we can make a difference in the world and impact someones life. I try to do that as often as possible.
	Persuadee: That is so true. Do you believe that we as humans have a universal obligation to take care of one another when possible?
Persuader: I think that is the true nature of life. Would you be interested in helping today by donating to a great charity called Save The Children?
	Persuadee: Do you have more information on this charity?
Persuader: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. Any donation would be made by a portion or all of the incoming payment you have for this task.
	Persuadee: Sure, I would not mind making a donation.
Persuader: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).
	Persuadee: I would like to donate $0.20.
Persuader: Your donation of $.20 is greatly apprecaited and is a big part in making a difference. Thank you so much!
	Persuadee: Of course, I love to help in any way that I can.
Persuader: I hope you have a great night and thank you again so much. If you would like any further information on Save the Children please visit  URL 
	Persuadee: Of course! I hope you have an amazing night!
Persuader: Thank you bye now.
	Persuadee: Thank you, goodbye!",False,0.2
745,"Persuader: Hello, would you be willing to donate some of your money to save the children?
	Persuadee: To save the children where?
Persuader: It is a non-governmental organization that helps children in developing countries
	Persuadee: What does it help the children with?
Persuader: With their rights and relief for many daily necessities like food, water, shelter, and education to name a few
	Persuadee: Is there a minimum donation?
Persuader: A minimum donation of 10 cents would be appreciated, which is a third of the money received for this task. The more the better.
	Persuadee: I would be interested in making a donation
Persuader: Thank you so much. Your donation will be directly deducted from your task payment.
	Persuadee: ok that sounds great
Persuader: Okay. Thanks. Is there an option on your end where you can donate?
	Persuadee: No there is not
Persuader: So how do we finish this conversatin then?
	Persuadee: I have no idea, maybe after we have 10 chat turns each
Persuader: Lol, I guess we have to chat a few more turns. 
	Persuadee: where are you from?
Persuader: Originally from Romania, but I live in the US in California. How about you?
	Persuadee: I am born and raised in Florida
Persuader: Nice, would like to travel and visit other states sometime when Im free.
	Persuadee: I made $100+ everyday last week on Mturk and now all I have left is these low paying surveys",False,0.1
746,"Persuader: Good afternoon. 
	Persuadee: Hey there how is it going?
Persuader: It's going alright. I've just been reading about a charity called Save the Children. Have you heard of it?
	Persuadee: I've heard a little bit about it but don't know too much.
Persuader: From what I've read, it's a nonprofit that helps children in difficult situations around the world. I was reading about their aid work in Syria and how they've helped young girls in developing countries receive schooling.
	Persuadee: Oh wow! That's incredible. I wasn't aware that they did all of that.
Persuader: This morning, I was also reading about an ebola outbreak in the Congo (I think). I imagine they'll help there if they aren't stretched too thin. 
	Persuadee: So save the children is a worldwide organization it sounds like!
Persuader: It is! Do you ever donate to organizations like this? My brother, sister, and I replaced birthday gifts with charity donations a few years ago. It saved on clutter and felt great to give to charities.
	Persuadee: I've given to a few charities before, but never this one. I'm always so skeptical of charities to be honest.
Persuader: Same here. I remember reading about some questionable charities following hurricanes in Haiti and Puerto Rico. It's a bummer when that money gets siphoned off. I just looked up Save the Children on Charity Navigator and they give the org an 88.3 rating out of 100 including a 97 for transparency.
	Persuadee: Wow that's a really great rating! I think money that goes to kids is a super important cause.
Persuader: I plan on giving my payment for this exercise to Save the Children based on my research. Would you like to donate to the charity as well? After we are done chatting, I think you can tell them the amount you want donated.
	Persuadee: Hmm, I would like to, but I'm having some financial trouble at the moment. I'm not sure how much I'd be willing to donate.
Persuader: I think you can donate as little as one cent. Sorry to hear about your financial troubles! I've been in a similar boat recently.
	Persuadee: Do you think that small of an amount would really help someone?
Persuader: I like to think so, yes. I know that organizations always stress that every little bit counts. I'd like to think that even a few cents from a lot of people would be helpful. 
	Persuadee: I think I'd be willing to donate about 25 cents
Persuader: Awesome! I'll match your donation. 
	Persuadee: Oh that's great and makes me feel better! Thank you!
Persuader: I have to get going. It's been great chatting with you and I hope you enjoy your weekend.",False,0.0
747,"Persuader: Hello?
	Persuadee: Hello!
Persuader: How are you today?
	Persuadee: I am doing all right! It's a nice day! We got some rain today.
Persuader: Oh really, nice and sunny where i am. Happy Labor day.....
	Persuadee: Happy Labor Day as well! Do you have a favorite movie?
Persuader: Yea a old movie made in 1985 called The Last Dragon, and you?
	Persuadee: The Lion King is my favorite movie. Came out in 1994. What's the last movie you watched?
Persuader: Cheaper by the dozen, have you heard of a charity called Save the Children?
	Persuadee: I believe I have? It sounds familiar.
Persuader: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: That is a great charity!
Persuader: Sure is, would you like to donate part of your funds from this task from $0 to $2.00?
	Persuadee: I will donate $0.5
Persuader: Ok so would like to donate $0.50 correct?
	Persuadee: Yes that is correct.
Persuader: Ok thanks just type in your donation at the end of the task....You have a nice day...
	Persuadee: Okay. Thanks! Have a nice day as well!
Persuader: ok you too
	Persuadee: Goodbye and good luck!",False,0.5
748,"Persuader: hello, did you ever give money to a charity?
	Persuadee: I have in past times
Persuader: what did you like about them?
	Persuadee: Well, there were many things, such as who it would benefit, would all of the proceeds go to that charity or just a minimum amount
Persuader: in the change given, would you give money to a charity today?
	Persuadee: It really depends on what the charity is to be honest. 
Persuader: the today charity is for save the children, do you know it?
	Persuadee: I know of many charities that are for the children, but have not heard of the today charity
Persuader: this is a charity that help the children all around the world and in Usa. 
	Persuadee: How long has this charity been running?
Persuader: several years, they helped 2 million children in the last year.
	Persuadee: And this is a global charity? 
Persuader: yes they save where they know need their help, but mostly in 3 world countries 
	Persuadee: What exactly for? Is it food, shelter, clothes? 
Persuader: yes all that and they put them in school too.
	Persuadee: What about vaccinations? Does this charity provide those to children?
Persuader: there are many children that need food and the vacations is not a priority for the moment, but we help to with people who want to really save a child. are you willing to donate today?
	Persuadee: I would be willing to donate, what was the name of the charity again? Vaccinations are important for children as well as education. Especially in third world countries. Do they provide vitamins at least?
Persuader: save the children, yes they provide vitamins. you can donate from 0.1 to 2$. thank you
	Persuadee: I have never heard of that. I just can't donate to something I can't research online. I'm sorry, but I do hope that I become more educated about it so that I can donate in the future.",False,0.0
749,"Persuader: Hello, How are you?
	Persuadee: Hi doing great!
Persuader: Have you ever heard of Save the Children?
	Persuadee: Yes, I have. I believe a long while back I donated to Save the Children. A little girl I had sent money to and she drew pictures for me. 
Persuader: Oh that's awesome. Did she say that it made a big impact on her life?
	Persuadee: Yes. She had books for school and a few things that she did not have. Her pictures showed her smiling and I do hope that it really helped her.
Persuader: It seems like it is a really good organization. I just saw a really sad picture today of a kid in West Africa working as a mechanic. I wish everyone everywhere had good access to education and that children didn't have to work in other countries.
	Persuadee: Yes I do too. I was really happy that I was able to do something for the little girl. Since we are talking about it, I wonder how she is now. I know she is an adult now. Hopefully she is having a decent life. 
Persuader: I hope so too. Hopefully, you helped her get there with your donations.
	Persuadee: Yeah. There are so many people all over the world who are having a hard time in life. I will probably donate again in the near future. 
Persuader: Speaking of that, would you be willing to donate some or all of your proceeds from this conversation to Save the Children?
	Persuadee: Sure. I will donate the $0.30 that I am promised after this survey. 
Persuader: Cool, that would be awesome. The researchers will collect the donations and send it to Save the Children.
	Persuadee: Okay. That's great. I love to be apart of organizations like this. I stopped a long time ago because of finances. In the near future I will start donating again.
Persuader: I hear you. There are a lot of things that I would like to contribute to, but don't have the extra money. I think we actually get a bonus of up to $2.00 for this task if I am understanding correctly.
	Persuadee: Oh okay. That's great. Yeah. I didn't know this was for Save the Children, but I am glad that I can contribute a little bit to them. Every little bit counts, right?
Persuader: Yeah, absolutely. Thanks for contributing to them. I didn't realize that they help children here in the United States too.
	Persuadee: Oh really? I didn't know that either. I was just thinking about asking about that. I feel bad that we have children in our own country that are having a hard time. 
Persuader: Yes, I was just reading that they are helping still some of the kids affected by Hurricane Harvey.
	Persuadee: Yes. That was a terrible disaster. It really destroyed a lot of people's lives. I can't believe that they are still trying to come up from it now. 
Persuader: I know. It was awful. Well it's been great talking to you. So you are going to donate $.30? Just confirming?
	Persuadee: Yes I am. And it was great chatting with you as well. Have a wonderful rest of your weekend!
Persuader: You too! Enjoy the long weekend.
	Persuadee: Okay. Thanks. Bye.",False,0.3
750,"Persuader: Hello
	Persuadee: Hi
Persuader: Have you ever heard of Save the Children Organisation?
	Persuadee: Perhaps. It sounds familiar.
Persuader: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: So, it is international but only supports developing countries?
Persuader: It gives support where it is more needed
	Persuadee: Ok, what does it do for those in need?
Persuader: In the U.S. and around the world, Save the Children does whatever it takes ¡ª every day and in times of crisis ¡ª to give children a healthy start in life, the opportunity to learn and protection from harm.  When crisis strikes and children are most vulnerable, they are always among the first to respond and the last to leave. They ensure children's unique needs are met and their voices are heard. 
	Persuadee: What makes Save the Children better than other charities?
Persuader: TWith the help of people like yourself, they've reached 155 mil children around the world and 237,000 in the United States
	Persuadee: What percentage of charitable donations go directly to the fund?
Persuader: 86% goes towards program funding, 9% towards fundraising and 5% towards management
	Persuadee: What qualifies a child for help?
Persuader: Right now, Save the Children remains gravely concerned about the well-being of children in the custody of the U.S. government after crossing our southern border
	Persuadee: How are the funds used to help these children?
Persuader: More than 50% of the funds go towards health, nutrition,and education. Would you be willing to donate to the charity?
	Persuadee: A small amount because I have other charities I support as well.
Persuader: I can understand that. It is very nice to hear that you choose to spend your money in meaningful ways.
	Persuadee: I try to give back although I am often weary of charities. 
Persuader: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).
	Persuadee: I will donate 50 cent at this time.
Persuader: That is very generous! Thank you! ",False,0.5
751,"Persuader: Hi
	Persuadee: Hello
Persuader: We are supposed to donate some of our bonus to charity I see.  
	Persuadee: I would like to donate $2 to the charity. How much are you going to donate?
Persuader: Is it $2 each or do we share the bonus?
	Persuadee: I am not sure, however, I think it can be $2 each 
Persuader: Okay, well that's fine, I don't mind donating the whole thing as well.
	Persuadee: Okay, I think that is an excellent idea
Persuader: ""Making a donation agreement too early in the chat may lead to meaningless conversations.""  Well.. lol.  How\'s the weather? 
	Persuadee: The weather here is fine, thank you! I think it is very important to donate to those in need especially organazations that support children.
Persuader: Yea, absolutely.   
	Persuadee: By donating $2 each, I believe that shows that we are compassionate about other people
Persuader: Yes, I always try and donate from these studies if I have the chance.
	Persuadee: I typically donate at the grocery story while at the checkout 
Persuader: Oh that's true, that too.   I like when it's right in front of me, because I like to donate but admittedly I am too lazy to search out new ways.
	Persuadee: Many organiaztions have ways to donate to their employees education. I think that is a good idea and more companies should invest in their employees. 
Persuader: yes thats true too
	Persuadee: I work for a non profit company and we rely heavily on donations to keep the company going
Persuader: oh that's cool.   I've always wanted to do something like that, instead of working in the field I do now.
	Persuadee: It is very rewarding working for a non profit ",False,2.0
752,"Persuader: hey
	Persuadee: Hi there.
Persuader: hellow person_2 do you know why you are here?
	Persuadee: We are here to talk about a childrens charity.  I don't know which one and presumably talk about a donation to said charity.
Persuader: yea, that's correct!
	Persuadee: Jude's Hospital In Memphis, TN is an amazing children's charity
Persuader: have you also heard about  URL 
	Persuadee: No but I just copied the link and am going to look at it now.
Persuader: their charity will take any amount of payment, if you are interested
	Persuadee: I don't have much money at all.  I'm lucky to feed myself and my children, but I believe I could probably manage to send $5
Persuader: that will be great, and make a lot of people happy
	Persuadee: I hope so.  So are we agreeing to send $5 to save the children?
Persuader: lets save the children,yea
	Persuadee: Okay.  So what do we do now?
Persuader: first we will have to wait a couple a minutes
	Persuadee: I think that what is happening with Save The Children is a good idea.  I especially like the Send A Girl To School program.
Persuader: i love that idea too! now everyone has an opportunity.
	Persuadee: Exactly.  Often time little girls are left behind in third world countries.  Very, very sad.
Persuader: indeed, it\'s very sad many children have to endure these conditions, just as a friendly reminder ""How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.""
	Persuadee: I will donate 25 cents of the 75 cents of this task.
Persuader: Ok Great!  ""The research team will collect all donations and send it to Save the Children.""",False,0.5
753,"Persuader: Hey, how are you?
	Persuadee: I'm doing alright. How about yourself?
Persuader: I'm doing well.  Actually, I'd like to talk to you about a charity called Save the Children.  I'd like to ask you to donate some of your payment to them and help out some kids who are in need.
	Persuadee: I'm not terribly interested in donating any of my payment to charity. 
Persuader: May I ask why not?  There are a lot of kids out there who really need all the help they can get, and even just some of your payment for this task could be a huge help to them.
	Persuadee: I really don't have any extra cash to just throw away in a charity. Every little bit I make on this site helps.
Persuader: You're not throwing it away though.  You're helping to make sure children get enough food to survive, as well as getting them access to healthcare and education.  These are basic things that we take for granted, things that everyone should have.
	Persuadee: There are people with much more disposable income than I have that I'm sure make up for me not donating some of my 2 dollars.
Persuader: It's really easy to say you're sure there's someone else out there that's doing enough, so you don't have to.  If everyone said that then these kids would all die waiting to be helped by people who just assume someone else will fix the problem.  Are you really okay with that?
	Persuadee: Yes, I can honestly live with that. 
Persuader: That's really unfortunate.  These kids' families are living off of $10 a day, which I'm sure is a fraction of what you live off of.  You aren't even willing to spare a few cents to help one of these children?
	Persuadee: No I am not. Every cent I give away makes it ever so slightly more difficult for me to pay my bills.
Persuader: But every cent given to these children would go so much farther for them than it would for you.  Would you really notice 5 cents going to charity instead of yourself?
	Persuadee: Yeah I don't really care that much about the children or their families. If it was a friend or a family member that needed financial assistance I'd help but not some random poor family.
Persuader: You can actually go to the website and pick a specific child to help, and even focus on helping a child closer to home.  Might make you feel more connected to these kids.
	Persuadee: That's not enough for me honestly. A picture and a profile isn't enough for me to think about giving away some of my reward.
Persuader: How would you feel if you were the one in need and someone said that about you?  a few cents is negligible to you, but it can do a world of good for these children.
	Persuadee: I'd be understanding because everyone's lives are different and you can't always imagine what their current situation is just by looking at them. If I was in need I would be perfectly fine with not bieng donated to because they worked for their money so it's up to them to decide what they do with it.
Persuader: But you won't be understanding that there are children suffering and even the slightest bit of help from you would do a world of good for them?
	Persuadee: I do understand that I could donate and possibly help suffering families. I just don't care and I would like the full reward for myself.
Persuader: I'm sorry you don't care about children in need.  It's very unfortunate you're not willing to do even the tiniest thing to help them out.",False,0.0
